id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
938966512075681026,Serviced apartment in Singapore · ★4.70 · 3 bedrooms · 4 beds · 2 baths,323944827,Green,Central Region,Geylang,1.31266,103.87949,Entire home/apt,431,3,10,2023-12-03,2.29,11,144,10,Authorised Serviced Apartment
939438617196139743,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Marine Parade,1.3016,103.90232,Entire home/apt,210,6,0,,,136,269,0,S0554
939643530648466834,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Novena,1.32405,103.84578,Entire home/apt,348,6,0,,,136,269,0,Authorised Serviced Apartment
939706932525817048,Hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,292133113,Qi,Central Region,Rochor,1.3040854,103.859466,Private room,183,1,0,,,17,165,0,S0430
939714606306548233,Hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,292133113,Qi,Central Region,Rochor,1.3040854,103.859466,Private room,182,1,1,2023-11-02,0.54,17,178,1,S0430
940362959474669203,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,Central Region,Marine Parade,1.30188,103.90022,Entire home/apt,420,6,0,,,260,364,0,Authorised Serviced Apartment
942238998443573026,Guesthouse in Singapore · 1 bedroom · 2 beds · 1 shared bath,56265371,Lynn,Central Region,Kallang,1.3077141,103.8583098,Private room,,3,1,2023-08-31,0.25,1,0,1,Authorised Serviced Apartment
942308007920994226,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.29459,103.83839,Entire home/apt,169,2,0,,,35,337,0,Authorised Serviced Apartment
942308152021423801,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 shared bath,61619807,Ong,Central Region,River Valley,1.29642,103.8382,Private room,140,2,0,,,35,247,0,Authorised Serviced Apartment
942614898029347864,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,107599478,Pacoliv,Central Region,Rochor,1.3074792478100956,103.85670750370444,Private room,59,92,0,,,6,364,0,
942918150298612777,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,107599478,Pacoliv,Central Region,Rochor,1.30777223845934,103.85627088841318,Private room,58,92,0,,,6,231,0,
942987732020818594,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,48120704,Fang,Central Region,Toa Payoh,1.3372308401578303,103.87094699932581,Private room,56,30,0,,,1,348,0,Authorised Serviced Apartment
943111193417016833,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,Central Region,Rochor,1.3005673365524872,103.84784813091332,Entire home/apt,283,92,0,,,136,269,0,
943353249499062875,Rental unit in Singapore · ★4.94 · 2 bedrooms · 3 beds · 2 baths,292865072,Fang,Central Region,Singapore River,1.2931213060945366,103.84180080145597,Entire home/apt,680,1,16,2023-12-13,4.40,1,0,16,Authorised Serviced Apartment
943864507833744958,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,Central Region,Bukit Merah,1.27434,103.83273,Entire home/apt,331,6,0,,,136,269,0,Authorised Serviced Apartment
943996119813888207,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,15067769,Dominique,Central Region,River Valley,1.2939476404862305,103.83800361818028,Private room,83,92,0,,,2,364,0,
944227851477524189,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,118035731,Kevin,Central Region,Museum,1.2967563637827575,103.84427258365926,Private room,117,92,0,,,2,365,0,
944424297532703312,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,24476285,Ck,North Region,Woodlands,1.4489662788975208,103.80042443223965,Private room,61,2,4,2023-12-19,2.79,3,4,4,Authorised Serviced Apartment
944449482210600103,Serviced apartment in Singapore · 3 bedrooms · 4 beds · 3 baths,528137608,August,Central Region,Singapore River,1.295317510422564,103.8309350168396,Entire home/apt,856,6,0,,,1,87,0,Authorised Serviced Apartment
944612487124738868,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1 private bath,528168810,Pauline,Central Region,Marine Parade,1.304722105460873,103.90597909166927,Private room,234,6,0,,,4,180,0,Authorised Serviced Apartment
944612549240049286,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Bukit Merah,1.2896008712447167,103.83053146115907,Entire home/apt,420,6,0,,,136,269,0,Authorised Serviced Apartment
945118954811453086,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,87663129,Henry,West Region,Bukit Batok,1.3618278,103.7655369,Entire home/apt,145,365,0,,,1,365,0,
945629358694056696,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 2 baths,48400548,Cheryl,North Region,Woodlands,1.4300040585338203,103.78037939990254,Private room,110,90,4,2023-12-07,1.18,2,330,4,Authorised Serviced Apartment
946218516981428518,Cabin in Singapore · ★4.51 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,Central Region,Kallang,1.3107211,103.8729024,Shared room,43,1,54,2023-12-09,11.74,4,0,54,S0283
946252956347454547,Cabin in Singapore · ★3.83 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,Central Region,Kallang,1.3107211,103.8729024,Shared room,37,1,5,2023-12-11,2.05,4,0,5,S0283
946262937217371544,Cabin in Singapore · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,Central Region,Kallang,1.3107211,103.8729024,Shared room,40,1,5,2023-11-06,1.15,4,80,5,S0283
946270112895245394,Cabin in Singapore · ★4.46 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,Central Region,Kallang,1.3107211,103.8729024,Shared room,36,1,13,2023-12-11,3.39,4,79,13,S0283
946274113050996122,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,Central Region,Marine Parade,1.3004424234116712,103.9022082491094,Entire home/apt,400,6,0,,,136,269,0,S0554
946919603828764337,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,65860903,Ashok,Central Region,Kallang,1.32788,103.86384,Private room,,21,0,,,1,48,0,Authorised Serviced Apartment
947378293169299430,Rental unit in Singapore · 1 bedroom · 1 bed · 4 shared baths,2413412,Kaurus,Central Region,Kallang,1.31047,103.8633,Private room,50,92,0,,,93,365,0,
947569395689151789,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,528168810,Pauline,Central Region,Marine Parade,1.3048118000000066,103.90592758650821,Private room,170,6,2,2023-11-17,0.70,4,170,2,Authorised Serviced Apartment
948204813433816372,Rental unit in Singapore · 1 bedroom · 2 beds · 1.5 baths,2327574,Juliana,East Region,Bedok,1.3103578078382314,103.91591635746806,Entire home/apt,200,92,0,,,2,365,0,
948700412652397998,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,528168810,Pauline,Central Region,Marine Parade,1.305685924963954,103.90502827101281,Private room,220,6,2,2023-12-02,0.59,4,180,2,Authorised Serviced Apartment
949216821315560523,Loft in Singapore · 5 bedrooms · 5 beds · 5 baths,455736437,Bob,Central Region,Rochor,1.3078828,103.8541339,Entire home/apt,605,2,2,2023-12-03,0.43,10,240,2,Authorised Serviced Apartment
949650431267779386,Hotel in Singapore · 1 bedroom · 3 beds · 1 shared bath,292133113,Qi,Central Region,Rochor,1.30364,103.86062,Private room,442,1,0,,,17,158,0,S0430
950338528827428305,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,Central Region,Rochor,1.307135329419818,103.8568376206077,Private room,66,90,0,,,51,265,0,S0399
950373809993114287,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Rochor,1.307496945522965,103.85502213643662,Private room,66,90,0,,,28,265,0,S0399
950475779057314849,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,525632949,John,Central Region,Bukit Merah,1.2816816081080635,103.83118476728391,Private room,95,2,19,2023-12-26,4.67,2,279,19,Authorised Serviced Apartment
950993286929494687,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,Central Region,Rochor,1.3058981592967713,103.85619404304197,Private room,66,90,0,,,51,265,0,S0399
951006682500538642,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Rochor,1.3059581065853942,103.85548090011585,Private room,66,90,0,,,28,265,0,S0399
951111788499858256,Rental unit in Singapore · 5 bedrooms · 6 beds · 2 baths,300765938,Xacco,West Region,Jurong East,1.3389034875419008,103.7361125205313,Entire home/apt,305,120,0,,,31,269,0,
951114265487967593,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,300765938,Xacco,Central Region,Geylang,1.3126195038098345,103.88774515749822,Private room,86,120,0,,,31,235,0,
953924174741307769,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,28427315,Jing,Central Region,Downtown Core,1.2745194925269043,103.84430430829525,Entire home/apt,339,90,0,,,1,90,0,Authorised Serviced Apartment
954049487753607151,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Bukit Merah,1.2755116,103.8368543,Entire home/apt,161,92,0,,,91,365,0,
954406630609682576,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,10248444,Recr,Central Region,River Valley,1.2967077769637188,103.83874235109599,Private room,161,2,2,2023-11-25,1.07,53,343,2,Authorised Serviced Apartment
954625302085307833,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,25375339,シン,Central Region,Geylang,1.3124389,103.8790786,Private room,50,25,1,2023-10-25,0.48,12,189,1,S8642
955526284764959072,Tower in Singapore · ★4.22 · 1.5 baths,515748996,Jenn,Central Region,Downtown Core,1.28402,103.8592,Entire home/apt,143,1,9,2023-12-04,2.41,2,74,9,Authorised Serviced Apartment
956241857123195854,Home in Singapore · 2 bedrooms · 3 beds · 2 baths,40006755,WiniQueen,North Region,Woodlands,1.435905,103.7762258,Entire home/apt,300,2,2,2023-11-03,0.64,1,218,2,Authorised Serviced Apartment
956417458901287404,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,11324694,Rainer,Central Region,Kallang,1.3133318859720597,103.85804694145918,Private room,115,92,0,,,3,158,0,Authorised Serviced Apartment
957223201171611935,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.2945508639542667,103.83924786074657,Entire home/apt,195,2,0,,,35,350,0,Authorised Serviced Apartment
957225364777090344,Serviced apartment in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 bath,109333133,Pat,Central Region,River Valley,1.2946044229372005,103.83872168069551,Entire home/apt,198,2,5,2023-11-29,1.58,39,286,5,Authorised Serviced Apartment
957225532860814722,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,10248444,Recr,Central Region,River Valley,1.2966052547851181,103.8400289631257,Private room,174,2,3,2023-10-09,0.98,53,346,3,Authorised Serviced Apartment
957225582764166606,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,10248444,Recr,Central Region,River Valley,1.29491,103.84022,Entire home/apt,409,2,0,,,53,348,0,Authorised Serviced Apartment
957225834521514917,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,46685310,Yyin,Central Region,River Valley,1.2967263993129283,103.83954253530976,Private room,185,2,2,2023-12-02,1.07,31,345,2,Authorised Serviced Apartment
957225909221038303,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,46685310,Yyin,Central Region,River Valley,1.2967126177242128,103.84010127471336,Entire home/apt,318,2,1,2023-11-19,0.77,31,325,1,Authorised Serviced Apartment
957227681679726953,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.29492,103.84009,Entire home/apt,222,2,3,2023-12-05,1.23,53,352,3,Authorised Serviced Apartment
957684538892063912,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,528168810,Pauline,Central Region,Marine Parade,1.304795710918828,103.90589540000003,Private room,170,6,3,2023-12-16,0.93,4,152,3,Authorised Serviced Apartment
957703058785509834,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,466330896,Blueground,Central Region,Bukit Merah,1.276469,103.829229,Entire home/apt,236,92,0,,,91,299,0,
959465329119858803,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.2959620798458091,103.84001390576893,Entire home/apt,179,2,0,,,35,344,0,Authorised Serviced Apartment
959465514136014520,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.29653,103.83847,Entire home/apt,180,2,0,,,35,344,0,Authorised Serviced Apartment
959465775733503280,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.2963986357196151,103.83825926456126,Entire home/apt,219,2,0,,,31,345,0,Authorised Serviced Apartment
959465807733561110,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.2961419996661718,103.83821538605483,Entire home/apt,253,2,0,,,31,335,0,Authorised Serviced Apartment
959465909045567964,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.29461,103.83976,Entire home/apt,193,2,0,,,31,339,0,Authorised Serviced Apartment
959816594895093321,Home in Singapore · 1 bedroom · 1 bed · 1 bath,532323229,Si Lin,Central Region,Geylang,1.3298319448155445,103.87529627279221,Private room,63,92,0,,,1,354,0,
960008665521131399,Guesthouse in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,Central Region,Geylang,1.31084,103.8766,Shared room,48,1,2,2023-11-29,0.50,13,358,2,S0555
960030126072146041,Guesthouse in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,Central Region,Geylang,1.3119305,103.87775,Shared room,48,1,1,2023-08-23,0.24,13,359,1,S0555
960045451271498035,Guesthouse in Singapore · ★3.50 · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,Central Region,Geylang,1.3119305,103.87775,Shared room,48,1,4,2023-09-25,0.96,13,358,4,S0555
960047545627310289,Guesthouse in Singapore · ★4.62 · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,Central Region,Geylang,1.3119305,103.87775,Shared room,48,1,12,2023-12-03,3.00,13,0,12,S0555
960049433111709209,Guesthouse in Singapore · 1 bedroom · 4 beds · 1.5 shared baths,87411537,Keith,Central Region,Geylang,1.3119305,103.87775,Shared room,258,1,0,,,13,357,0,S0555
960051259140399870,Guesthouse in Singapore · 1 bedroom · 6 beds · 1.5 shared baths,87411537,Keith,Central Region,Geylang,1.3119305,103.87775,Shared room,340,1,2,2023-11-12,0.92,13,352,2,S0555
960134466413289333,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,528203435,Jasmine,West Region,Choa Chu Kang,1.3870382958385319,103.74349817633629,Private room,62,15,0,,,2,334,0,Authorised Serviced Apartment
960610939781595021,Rental unit in Singapore · Studio · 1 bed · 1.5 baths,238891646,Neha,Central Region,Bukit Timah,1.3327885695897128,103.7875892398578,Entire home/apt,185,90,0,,,136,269,0,Authorised Serviced Apartment
962102060363767489,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,Central Region,Marine Parade,1.3015789156326838,103.90212861825259,Entire home/apt,190,30,0,,,136,269,0,Authorised Serviced Apartment
962115187758611203,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Marine Parade,1.300732471017265,103.9018033329631,Entire home/apt,169,30,0,,,136,269,0,Authorised Serviced Apartment
962148073553755345,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Marine Parade,1.30192,103.90213,Entire home/apt,250,6,0,,,136,269,0,Authorised Serviced Apartment
962156092707353224,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,Central Region,Marine Parade,1.30178,103.90188,Entire home/apt,307,30,0,,,136,269,0,Authorised Serviced Apartment
962179495759598858,Serviced apartment in Singapore · 1 bedroom · 1 bed · 2 baths,238891646,Neha,Central Region,Bukit Merah,1.28949,103.83241,Entire home/apt,447,6,0,,,136,269,0,Authorised Serviced Apartment
962179665760436992,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,238891646,Neha,Central Region,Bukit Merah,1.2904530903624096,103.83215755146323,Entire home/apt,357,30,0,,,136,269,0,Authorised Serviced Apartment
962880218922843498,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,507310820,Dash Living,Central Region,Rochor,1.3079095626581918,103.85283570462305,Private room,208,7,0,,,10,102,0,S0548
962881685518582464,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Singapore River,1.2910787,103.8345326,Entire home/apt,278,92,0,,,91,24,0,
963067702191466583,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.29612,103.83811,Entire home/apt,250,2,1,2023-10-11,0.38,53,352,1,Authorised Serviced Apartment
963067744163784909,Rental unit in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.29475,103.83843,Entire home/apt,238,2,4,2023-12-10,1.60,53,343,4,Authorised Serviced Apartment
963069260374331589,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.2951226739917445,103.83830389068734,Entire home/apt,272,2,0,,,31,352,0,Authorised Serviced Apartment
963069274223185028,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.296730540941336,103.83868872134352,Entire home/apt,309,2,1,2023-10-30,0.51,31,347,1,Authorised Serviced Apartment
963205217138532470,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,533015974,Missy,West Region,Bukit Panjang,1.389713,103.7677889,Private room,100,1,1,2023-09-18,0.30,1,88,1,Authorised Serviced Apartment
964018379720890240,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,323944827,Green,Central Region,Geylang,1.3104983714745793,103.87864241351218,Entire home/apt,242,3,1,2023-10-25,0.47,11,168,1,Authorised Serviced Apartment
964942756834030438,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,466330896,Blueground,Central Region,Queenstown,1.2916445,103.8048721,Entire home/apt,256,92,0,,,91,290,0,
966230139963508858,Rental unit in Singapore · 1 bedroom · 1 bath,54050593,Trahan,North-East Region,Punggol,1.40975,103.90037,Private room,55,90,0,,,2,318,0,Authorised Serviced Apartment
966269537803848591,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,4725831,Adeline,Central Region,Marine Parade,1.30739,103.90516,Private room,240,3,2,2023-11-25,0.91,2,205,2,Authorised Serviced Apartment
967652598109248918,Rental unit in Singapore · 1 bedroom · 4 beds · 1.5 shared baths,92266851,Jonatan,East Region,Pasir Ris,1.361341955632828,103.96913776099275,Private room,100,90,0,,,1,365,0,Authorised Serviced Apartment
968125053812714768,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,109333133,Pat,Central Region,River Valley,1.29511,103.83878,Private room,190,2,1,2023-11-05,0.57,39,246,1,Authorised Serviced Apartment
969863516487779068,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,5033081,Lynnette,Central Region,Rochor,1.30892,103.85099,Private room,280,1,1,2023-09-18,0.30,2,264,1,Authorised Serviced Apartment
970243965225735635,Rental unit in Singapore · 3 bedrooms · 3 beds · 2.5 baths,5916306,Thanh And Jonathan,Central Region,River Valley,1.2935922495844931,103.84052649838716,Entire home/apt,280,92,0,,,1,147,0,
973054065787807697,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,535448492,Okawa,Central Region,Geylang,1.3133121,103.879321,Private room,40,90,0,,,1,363,0,Authorised Serviced Apartment
973485237183919925,Rental unit in Singapore · 1 bedroom · 1 shared bath,16646665,Krystle,North Region,Woodlands,1.4320312649038096,103.78717605980225,Private room,188,1,0,,,1,257,0,Authorised Serviced Apartment
973509271145025660,Home in Singapore · ★New · 4 bedrooms · 4 beds · 4 baths,535571417,Dr Ali,Central Region,Novena,1.3129846,103.8434495,Entire home/apt,480,92,0,,,1,270,0,
973650769517798231,Rental unit in Singapore · Studio · 3 beds · 3 shared baths,300765938,Xacco,West Region,Clementi,1.3138037,103.7590923,Shared room,158,90,0,,,31,270,0,Authorised Serviced Apartment
974158103425947288,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,10690758,Stephanie,East Region,Bedok,1.31312,103.9355,Entire home/apt,,1,0,,,1,251,0,
974183835128911388,Bed and breakfast in Singapore · 1 bedroom · 1 bed · 5 shared baths,50158481,Dream Lodge,Central Region,Kallang,1.311041560275222,103.85993474135049,Shared room,58,1,1,2023-09-18,0.30,5,266,1,Authorised Serviced Apartment
974194294235939529,Bed and breakfast in Singapore · 1 bedroom · 1 bed · 5 shared baths,50158481,Dream Lodge,Central Region,Kallang,1.3112,103.86191,Shared room,58,1,1,2023-11-09,0.61,5,260,1,Authorised Serviced Apartment
976729949347636597,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,518110820,Coliving Collective,Central Region,Toa Payoh,1.3404160107109993,103.88139307041084,Private room,74,92,0,,,2,364,0,
977840892351291114,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Kallang,1.3125617535681553,103.86170638205695,Entire home/apt,300,92,0,,,136,269,0,
978003821574036108,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Downtown Core,1.3001033,103.8585656,Entire home/apt,255,92,0,,,91,261,0,
978136698520856012,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,466330896,Blueground,Central Region,Queenstown,1.3036245,103.797154,Entire home/apt,272,92,0,,,91,337,0,
979215581517902662,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,536857130,Chetankumar,East Region,Pasir Ris,1.3720397076814699,103.94434098154306,Private room,,92,0,,,1,269,0,
979265675388493674,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,109333133,Pat,Central Region,River Valley,1.2946,103.83808,Entire home/apt,359,3,0,,,39,240,0,Authorised Serviced Apartment
979996652556032174,Hostel in Singapore · ★4.89 · 1 bedroom · 1 bed · 4 shared baths,537036416,Jyu,Central Region,Outram,1.2827215,103.8435698,Shared room,88,1,19,2023-12-21,8.64,5,328,19,S0549
980114232206983257,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,466330896,Blueground,Central Region,Bukit Merah,1.290794,103.815659,Entire home/apt,257,92,0,,,91,307,0,
980133497966888853,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,40239036,Mabel,North-East Region,Serangoon,1.3537591254961479,103.87412385043216,Private room,48,92,0,,,1,0,0,
980794701005241923,Home in Singapore · 1 bedroom · 1 bed · 3 baths,178565001,Ms Happy Joycelyn M,Central Region,Bukit Timah,1.3219336899379337,103.79018417455045,Private room,56,92,0,,,7,235,0,
981750392265832642,Rental unit in Singapore · Studio · 2 beds · 1 shared bath,22180662,James,West Region,Clementi,1.31629,103.75987,Shared room,,5,0,,,1,0,0,Authorised Serviced Apartment
981762869339522881,Hotel in Singapore · 1 bedroom · 2 beds · 1 bath,5033081,Lynnette,Central Region,Rochor,1.31086,103.85376,Private room,280,1,0,,,2,267,0,Authorised Serviced Apartment
981839566673592063,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,107599478,Pacoliv,Central Region,Rochor,1.3073927271293522,103.8568495567191,Private room,59,92,0,,,6,262,0,
983741459983435244,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1.5 baths,138649185,Apac,Central Region,Bukit Merah,1.27389,103.83453,Entire home/apt,212,6,0,,,260,364,0,Authorised Serviced Apartment
983816667259294620,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Downtown Core,1.3001033,103.8585656,Entire home/apt,260,92,0,,,91,258,0,
984111174845461452,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,109333133,Pat,Central Region,River Valley,1.2946917012961932,103.83791305277565,Entire home/apt,392,2,1,2023-10-19,0.43,39,295,1,Authorised Serviced Apartment
984439226380544228,Serviced apartment in Singapore · 1 bedroom · 2 beds · 2 baths,149374360,Melanie,Central Region,Marine Parade,1.3048118,103.9058954,Entire home/apt,320,6,1,2023-12-12,1,3,239,1,Authorised Serviced Apartment
984451267933484000,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,Central Region,Singapore River,1.2902926308700553,103.8402922978663,Entire home/apt,844,6,0,,,260,364,0,Authorised Serviced Apartment
984489626742626101,Serviced apartment in Singapore · 1 bedroom · 3 beds · 2 baths,149374360,Melanie,Central Region,Marine Parade,1.3048118,103.9058954,Entire home/apt,320,6,2,2023-12-09,1.05,3,262,2,Authorised Serviced Apartment
985158594903487070,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,467422442,Julian,Central Region,Tanglin,1.29689,103.82711,Entire home/apt,208,92,0,,,1,191,0,
985378426636425057,Rental unit in Singapore · ★4.67 · 1 bedroom · 2 beds · 1 bath,10248444,Recr,Central Region,River Valley,1.2965066155462945,103.83836560419664,Entire home/apt,355,2,3,2023-12-08,1.25,53,342,3,Authorised Serviced Apartment
985940069189910173,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,Central Region,Queenstown,1.3054974327990667,103.78783154067561,Entire home/apt,572,6,0,,,260,364,0,Authorised Serviced Apartment
986481439798221057,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,538465511,Mohamad,North Region,Woodlands,1.4330105087775378,103.79095315933228,Private room,2160,1,0,,,1,270,0,Authorised Serviced Apartment
987371855854295620,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,26335966,Sha,North-East Region,Ang Mo Kio,1.3906444720503797,103.85694120079279,Private room,28,92,0,,,1,271,0,
988298026315290134,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Bukit Merah,1.2903744044130974,103.80837344406234,Private room,107,60,0,,,28,5,0,S0399
988311243510999166,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Bukit Merah,1.2883476531580271,103.80845309867541,Private room,65,60,0,,,28,89,0,S0399
988318418592386975,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Bukit Merah,1.2882800910235248,103.80892142046096,Private room,45,60,0,,,28,89,0,S0399
988326229643575609,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Bukit Merah,1.2903782352888349,103.80864051261013,Private room,50,60,0,,,28,89,0,S0399
988615498847906203,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Bukit Merah,1.28834,103.8084,Private room,123,60,0,,,28,89,0,S0399
988615602076581983,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,Central Region,Bukit Merah,1.2881138887818926,103.8102366985064,Private room,55,60,0,,,28,89,0,S0399
988809840696335648,Hostel in Singapore · ★4.33 · 1 bedroom · 1 bed · 4 shared baths,537036416,Jyu,Central Region,Outram,1.2827215,103.8435698,Shared room,149,1,3,2023-12-02,2.50,5,295,3,S0549
988819098851168544,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Museum,1.30058,103.84585,Entire home/apt,230,92,0,,,91,241,0,
